773698	گلویم خشک شده است.	35759	My throat feels dry.
773700	در قطار راحت جا پیدا می‌شد، چون تعداد مسافران خیلی کم بود.	279182	It was easy to find seats in the train because there were so few passengers.
773701	تام به قدری جذب کارش شده بود که یادش می‌رفت غذا بخورد.	37127	Tom got so absorbed in his work that he forgot to eat.
773702	من به تاریخ علاقه‌مندم.	262259	I'm interested in history.
773704	وقتی نزدیک گذرگاه رسیدیم، باران شروع به باریدن کرد.	262520	It began to rain as we came near the pass.
773705	لطفاً به آتش‌نشانی زنگ بزنید.	268171	Please call the fire department.
773706	درخت گلابی باغ میوه‌های زیادی دارد.	278483	The pear tree in the garden bears a lot of fruit.
773712	از کدامیک بیشتر خوشتان می‌آید، موسیقی راک یا موسیقی کلاسیک؟	29350	Which do you like better, rock music or classical music?
773713	می‌بایست در کارهای خانه کمک کنم.	24174	I had to help with the housework.
773714	دریا مثل شیشه صاف بود.	22225	The sea was as smooth as glass.
773716	همه می‌دانستند که او می‌تواند انگلیسی را خوب صحبت کند.	308184	Everybody knew she could speak English well.
773717	او دیشب کمی سرما خورده بود.	244789	He had a bit of a cold last night.
773719	گفته‌های کنفوسیوس مشهور است.	240728	The sayings of Confucius are famous.
773724	باید در مبارزه با گرم شدن کره‌ی زمین نقش فعال‌تری ایفا کنیم.	249063	We should play a more active role in combating global warming.
773728	فروشگاه جدید هفته‌ی آینده باز می‌شود.	46106	The new store is going to open next week.
773730	نیازی به گفتن نیست که او دیگر هرگز باز نگشت.	239686	Needless to say, he never came again.
773731	چشم‌انتظار دیدار مجدد شما هستم.	257051	I'm looking forward to seeing you again.
773732	اکثر معبدهای ژاپنی از چوب ساخته شده‌اند.	41171	Most Japanese temples are made of wood.
773800	می‌توانید به زبان انگلیسی منظورتان را بفهمانید؟	16292	Can you make yourself understood in English?
773802	بعد از شام در شستن ظرف‌ها به مادرم کمک خواهم کرد.	261678	I'll help my mother wash the dishes after supper.
773803	اهمیتی به حرف‌های آنها نمی‌دهم.	304972	I don't care about what they say.
773829	نباید یک آدم را به خاطر اینکه لباس‌های خوبی ندارد، کوچک بشمارید.	318547	You must not despise a man because he is poorly dressed.
773837	بعضی افراد زندگی را با یک صحنه‌ی نمایش مقایسه می‌کنند.	270606	Some people compare life to a stage.
773838	بدجوری دلمان برایت تنگ خواهد شد.	18055	We will miss you badly.
773841	در آن کوهستان میمون زیاد است.	47732	There are many monkeys on the mountain.
773842	مثل همیشه تنها امیدم این بود که پلیس مرا متوقف نکند.	383626	As always, I could only hope the police wouldn't stop me.
773843	دلیلش را به من بگو که چرا دیروز غایب بودی.	244585	Give me the reason for which you were absent yesterday.
773846	او همیشه از دیگران بدگویی می‌کند.	300608	He is always saying bad things about others.
773848	دوست دارم اول یک دختر داشته باشم. ببینید، می‌گویند «اول دختر، بعد پسر»، درست است؟	326811	I'd like to have a girl the first time. Look, they say 'First a girl, then a boy' don't they?
773850	هنوز شروع به خواندن کتاب نکرده بود که کسی در زد.	308067	She had hardly begun to read the book before someone knocked at the door.
773852	وقتی که با تو دعوا می‌کرد، قلبش دو تکه می‌شد.	738570	When he was fighting with you, his heart broke in half.
773853	برای خانه با او چانه زدیم.	249181	We bargained with him for the house.
773854	چشم‌هایش می‌خندند.	309823	Her eyes are laughing.
773856	نگاه کردم ببینم سر به سرم نمی‌گذارد.	260075	I looked to see if he was teasing me.
773858	ساعت چهار توانستیم به خانه برویم.	72586	At four we could go home.
773859	به ما گفت که فوراً برویم.	449366	He told us to set off at once.
773860	انجام این کار برای من خیلی ساده است.	59120	This work is simple enough for me to do.
773861	آن زن یک بار برای همیشه به او گفت که با او به سینما نخواهد رفت.	27703	She told him once and for all that she would not go to the movie with him.
773863	قطارها دیرتر از موعد حرکت می‌کنند.	326253	The trains are running behind time.
773864	بیشتر مواظب کارهایتان باشید.	241133	Be more careful in your actions.
773865	شب شنبه یک مهمانی خواهیم داشت.	249105	We are going to have a party on Saturday night.
773866	تا جایی که می‌دانم، او هیچ وقت به خارج نرفته است.	251462	As far as I know, he has never been overseas.
773867	یک ملخ و مورچه‌های زیادی در یک مزرعه زندگی می‌کردند.	73039	A grasshopper and many ants lived in a field.
773868	پدرم توجهی به رنج عاطفی که بر اثر سوءاستفاده در من ایجاد کرده است، ندارد.	644602	My father is oblivious to the emotional pain his abuse caused me.
773869	آنها با اشاره با هم ارتباط برقرار می‌کنند.	305564	They communicate with each other by gesture.
773870	او به علت بیماری‌اش نتوانست بیاید.	303124	He couldn't come on account of his illness.
773871	حالا که صحبت از سویس شد، شما هیچ وقت زمستان به آنجا رفته‌اید؟	2980811	Speaking of Switzerland, have you ever been there in winter?
773872	آن ماهی در آب شیرین زندگی می‌کند.	48710	That fish lives in fresh water.
773874	کوهنورد به طرف قله حرکت کرد.	616073	The mountaineer set out for the summit.
773875	به یاد مادرم افتادم که به طور ناگهانی مرد.	383706	I remembered my mother, who died suddenly.
775291	سیبی روی زمین افتاد.	2290027	An apple fell on the ground.
776090	چه کسانی به خانه خودشان رفتند؟	2566603	Who has gone to their homes?
778458	من دیگر تو را دوست ندارم.	1435	I don't like you anymore.
778460	من شیوه ای نو برای یادگیری زبان نشانت می دهم.	21914	I will show you a new approach to foreign language learning.
778461	من از خواب بیدار شدم.	261881	I awoke from a dream.
780013	من نمی خواهم به تو آسیبی بزنم.	760541	I don't want to hurt you.
780019	او در برابر تمام خشونت محکم ایستاد.	290346	He was strongly against all violence.
780753	این کلاس درس خیلی بزرگ است.	59667	This classroom is very large.
780779	مثل باروت منفجر شد.	1987941	It exploded like gunpowder.
780787	بچه‌ام هنوز نمی‌تواند حرف بزند؛ فقط گریه می‌کند.	272376	My baby can't talk yet. He just cries.
785660	آیا کسی از شما در هاوائی بوده است؟	1043232	Has anyone of you been to Hawaii?
785844	او محبوب است، نه به‌خاطر زیبائی‌اش، بلکه به‌خاطر مهربانی‌اش.	785852	She is popular not because of her beauty, but because of her kindness.
786066	او زیر میکروسکوپ را نگاه کرد.	2289993	He looked through the microscope.
786171	در را برای عشق بگشای.	719602	Open the door for love.
786173	اگر منتظر شوم، چقدر احتمال دارد جا گیرم بیاید؟	63151	If I wait, what's the possibility I can get a seat?
786177	او این کتاب را در سن بیست‌سالگی نوشت.	288476	He wrote this book at the age of twenty.
786184	او جاز دوست دارد و من هم همینطور.	310912	She likes jazz, and so do I.
786188	کرایه‌ی تاکسی از اینجا تقریباً چقدر می‌شود؟	62123	About how much would a taxi be from here?
786193	من هرگز آن را نگفتم.	510304	I've never said that!
786195	موفقیتش او را آماج حسادت کرد.	309492	Her success made her the target of jealousy.
786199	او خانواده‌ی بزرگی دارد.	301226	He has a large family.
786199	او خانواده‌ی بزرگی دارد.	786206	He has a big family.
786199	او خانواده‌ی بزرگی دارد.	786207	She has a big family.
786205	پارسال قتل‌های زیادی اتفاق افتاد.	244704	There were a lot of murders last year.
786210	ایتالیایی صحبت می‌کنی؟	1590	Do you speak Italian?
786211	او پیغامی نگذاشته است.	294306	He hasn't left any message.
786212	وضعیت روز به روز بدتر و بدتر می‌شود.	268510	The situation is getting worse and worse day by day.
786213	آمریکاییانی که بیش از شصت و پنج سال سن دارند، 12.5٪ کل جمعیت را تشکیل می‌دهند.	72465	Americans who are over sixty-five make up 12.5% of the total population.
786217	آفریقای جنوبی دور است.	404626	South Africa is far away.
786223	آن کلمه چه معنایی دارد؟	57962	What does that word mean?
786224	آن کتاب ارزش والایی دارد.	46667	The book is of great value.
786229	تارو احساس مسئولیت زیادی می‌کند.	275197	Taro has a strong sense of responsibility.
786230	ما او را به عنوان رئیس جلسه انتخاب کرده‌ایم.	249255	We have elected him chairman of the meeting.
786233	شمع خود به خود خاموش شد.	29466	The candle went out by itself.
786235	با خودم گفتم: «این فکر خوبی است.»	73864	I said to myself, "That's a good idea."
786262	مرگ تنها یک افق است؛ و افق چیزی بیش از حد دید ما نیست.	2271	Death is only a horizon, and a horizon is nothing save the limit of our sight.
786279	من عادت به سخنرانی کردن در حضور جمع ندارم.	258884	I'm not used to making speeches in public.
786293	یک پیانو گران است، اما یک ماشین گرانتر است.	34907	A piano is expensive, but a car is more expensive.
786295	او شروع به فریاد کشیدن کرد.	295293	He began to shout.
786305	عینکم را شکسته ام.	255724	I've broken my glasses.
786308	او همیشه در حال مطالعه کردن به موسیقی گوش می دهد.	312754	She always studies listening to music.
788071	او خیلی صبور بود.	523271	He was very patient.
788926	آن میمون را در آن باغ‌وحش دیدیم.	249113	We saw the monkey at the zoo.
788966	زندگی آسان نیست.	1042323	Life's not easy.
789971	نام من یامادا است.	251979	My name is Yamada.
790994	معلم‌ام آن واژه‌نامه را توصیه کرد.	1811326	My teacher recommended that dictionary.
791842	در آن فاصله، آن کشتی شبیه یک جزیره است.	791847	From that distance, the ship is similar to an island.
791842	در آن فاصله، آن کشتی شبیه یک جزیره است.	791852	From that distance, the ship resembles an island.
791850	او حتی یک کلمه هم پاسخ نداد.	791858	In reply, he didn't say even a word.
792018	ناگهان پرنده‌ی زیبائی را دیدم.	978211	Suddenly, I saw a beautiful bird.
793811	در طول چه مدتی مشغول بودید؟	70210	How long have you been busy?
795498	سلام جان! حالت چطور است؟	1804541	Hi John! How are you?
795695	قیمت آن سی دی 10 دلار است.	822242	That CD costs 10 dollars.
796233	پدر پسرش را تربیت می‌کند.	2151848	The father is educating his son.
796438	من صاحب این اتومبیل هستم.	2804209	I am the owner of this automobile.
796501	زمان مثل برق می‌گذرد.	263886	Time flies.
798640	ببحشید که من اشتباهاً نامه‌ی شما را باز کردم.	506233	Please forgive me for opening your letter by mistake.
798656	او از من کمک خواست.	297645	He asked me for help.
798656	او از من کمک خواست.	798665	She asked for my help.
798656	او از من کمک خواست.	798666	He asked for my help.
798677	چرا به من مظنون هستید؟	798684	Why do you suspect me?
798685	هردو راه به ایستگاه می‌روند.	798692	Both roads lead to the station.
798695	الآن به او تلقن نکنید.	1342869	Don't call him now.
798716	ذل زدن به افراد دیگر کار مودبانه‌ای نیست.	1981306	It's not polite to stare at others.
805045	او به گریه افتاد.	308172	She broke into tears.
805048	هاروکو بهارهای گرم را دوست دارد.	266965	Haruko likes warm springs.
805051	اتاقت را مرتب کن.	319555	Make your room tidy.
805058	من دارم یاد می گیرم که چگونه تایپ کنم.	28997	I'm learning how to type.
805064	اگر او را با فاصله ببینی، او زیبا است.	762135	If you see her from a distance, she is beautiful.
805065	چه طور خانه را گرم می کنی؟	64239	How do you heat the house?
805090	برای بریدن این کاغذ به یک قیچی دو پاره ای احتیاج دارم.	59052	I need a pair of scissors to cut this paper.
805110	من انتخاب دیگری نداشتم جز اینکه سوار هواپیما شوم.	44363	I had no choice but to take the plane.
805111	کدام کیف مال تو است؟	37977	Which bag is yours?
805124	برخی از ماشین ها برای سالها می توانند برای فرد بیهوش نفس مهیا کنند.	38257	Sometimes machines can make an unconscious person breathe for years.
805130	او کسی نیست جز یک آهنگساز کوچک.	302184	He is nothing but a minor composer.
805133	تو وقت زیادی داشتی.	2037	You had plenty of time.
805140	خورشید به ما روشنی و گرما می بخشد.	275126	The sun gives us light and heat.
805148	فایلها در نظم خوبی هستند.	681657	The files are in proper order.
805159	پیاده روی تا ایستگاه طولانی است پس بیا سوار اتوبوس شویم.	25977	It's too far to walk to the station, so let's take a bus.
805162	یادگیری زبان انگلیسی کار سختی است.	26229	Learning English is hard work.
805167	دوست نیازمند هنوز یک دوست است.	32841	A friend in need is a friend indeed.
805168	امروز روزی آفتابی است.	278889	It's a sunny day.
805176	تعداد ژاپنی هایی که نان می خورند افزایش یافته است.	34918	The number of Japanese who live on bread has increased.
808910	مادرم به خاطر بیماری اش طی 3 روز گذشته نخوابیده است.	320643	My mother hasn't slept in 3 days due to her illness.
808913	تام این کمبود را داشت که چگونه خودش را ابراز کند.	37101	Tom was at a loss how to express himself.
809571	می‌توانی از بقالی برایم مقداری نمک بخری؟	268804	Will you get me some salt at the grocer's?
809574	این بچه کاری جز گریه کردن نداشت.	47518	This child did nothing but cry.
809579	این مسئله‌ای بود که به سختی حل می‌شد.	42543	It was a problem difficult to solve.
809592	به زودی از غذا و نوشیدنی اینجا لذت خواهید برد.	70039	You'll soon come to enjoy the food and drink here.
809593	کرایه‌ی اتوبوس چقدر است؟	35243	What's the bus fare?
809595	باید آنها را از خارج بخریم.	21956	We have to buy them from abroad.
809599	اتاق او همیشه مرتب است.	287454	His room is always tidy.
809605	آنها از شنیدن این خبر شوکه شدند.	305826	They were alarmed at the news.
809613	یک روز کریس دختر زیبای رؤیاهایش را پیدا کرد.	67177	One day, Chris discovered the charming girl of his dreams.
813127	خیلی از مردم تلویزیون دیدن را دوست دارند.	41181	Most people like watching TV.
813128	والدینم برایم کارت پستال فرستادند.	325651	My parents sent me a postcard.
813129	چه طور شما می فهمید که بیمار خود را به مریضی نمی زند؟	460528	How do you know that the patient is not feigning illness?
813131	او مدام یک جک را چندین بار می گفت.	302043	He keeps telling the same jokes over and over again.
822244	من در آژانس مسافرتی کار می کنم.	252381	I work for a travel agency.
822245	او مدعی بود که او یک وکیل است.	491716	He pretended that he was a lawyer.
822246	بچه هایی که در خانه با کف پوش های وینیلی زندگی می کنند با احتمال بیشتری اتویسم دارند.	822238	Children that live in homes with vinyl floors are more likely to have autism.
822248	او یک فنجان چای را با یک بطری ودکا اشتباه گرفته بود.	822247	She confused a cup of tea with a bottle of vodka.
822255	چه خریده ای؟	820903	Whom did you buy?
822306	من یک بلیط تردد گرفته ام.	240311	I got a traffic ticket.
822309	سرت شلوغ است؟	68948	Are you busy?
822313	به هنگام آتش سوزی از پله های اضطراری استفاده کنید.	23818	In case of a fire, use this emergency stairway.
822315	گربه به دنبال موش می دوید.	282039	The cat ran after the rat.
822320	شما در مسیر موفقیت هستید.	810873	You're on the path of success.
822323	حقوق کم او او را از خانه خریدن باز می دارد.	19533	His low salary prevents him from buying the house.
822336	او از بدرفتاری اش شرمنده نیست.	298627	He is not ashamed of his misconduct.
822340	من برای درست کردن یک لباس بلند به مقدار زیادی پارچه احتیاج دارم.	29315	I need a lot of cloth to make a long dress.
822342	مدت زیادی است که من او را می شناسم.	822334	I've known him for a long time.
822345	بر من آشکار شد که او بسیار باهوش است.	249968	It appeared to me that he was very intelligent.
822350	ما از موفقیتت در امتحان شنیده ایم.	247748	We have heard of your success in the exam.
822352	بچه ها محیط خانه را بازتاب می دهند.	245943	Children reflect the family atmosphere.
822353	به هر کسی که خواستش آن را بده.	276412	Give it to whoever wants it.
822356	او یک جراح بسیار خوب مغز است.	304339	He's an excellent brain surgeon.
822356	او یک جراح بسیار خوب مغز است.	1757363	She's an excellent brain surgeon.
822363	من او را دیدم که با مادرش پرخاشگر بود.	259952	I saw him scolded by his mother.
822365	چقدر من احمق بودم که دروغ به این سادگی را نفهمیدم!	66914	How foolish I was not to discover that simple lie!
822367	می خواهم با تو بیایم.	28972	I want to go with you.
822369	بدون تو زندگی خرابه ایست.	392269	Life's a ruin without you.
822373	من خواب وحشتناکی دیشب دیدم.	244777	I had a horrible dream last night.
822374	نیویورک شلوغ ترین شهر دنیا است.	35896	New York is the busiest city in the world.
822375	خیلی از مردان در جنگ شدیدا مجروح شدند.	274934	Many men were badly wounded in the battle.
822378	به هنگام پاییز طوفان بسیار می آید.	51020	Typhoons are frequent there in fall.
822380	او هرگز به زادگاهش بر نگشت.	296701	He was never to return to his hometown.
822583	امروز هوا بسیار بد است.	242751	It is terrible weather today.
822585	در را کمی باز کن!	476469	Open the door a bit!
822589	آنها می گویند بر طبق استانداردهای غربی خانه ما بسیار کوچک است.	247440	They say our house is too small by Western standards.
822590	مادربزرگ من هیچ گاه مدل زندگی اش را عوض نکرد.	273914	My grandmother never changed her style of living.
823516	او به رسوم خود پایبند است.	298771	He clings to his customs.
823708	او باید بیشتر به دیگران گوش دهد.	312353	She should listen more to other people.
823712	آسان بگیرش.	20344	Take it easy.
823713	باب چندین بار سعی کرد که سیگار را ترک کند.	33215	Bob often tries to give up smoking.
823715	این اتاق زیاد نورگیر نیست.	57339	This room does not get much sun.
823716	چه کسی این نامه را نوشته است؟	46755	Who wrote the letter?
823718	کمی شیر اضافه کن.	19454	Add a little milk.
823722	همه می دانند که ماه از پنیر ساخته شده است.	513667	Everybody knows the moon is made of cheese.
823724	او ما را با یک داستان با مزه سرگرم کرد.	289438	He amused us with a funny story.
823726	بتی اولین دختری بود که وارد مهمانی شد.	33951	Betty was the first girl who came to the party.
824142	ببخشید که اذیتت کردم.	64416	I'm sorry to bother you.
824153	آیا در کشور شما برف زیاد می بارد؟	70659	Do you have much snow in your country?
827408	کیف من کهنه است. من باید یکی نو بخرم.	250285	My bag is too old. I must buy a new one.
827410	تب پایین آمده است.	25471	The temperature falls.
827419	حالا که شما در ایتالیا هستید، باید از ناپل دیدن کنید.	66438	Now that you are in Italy, you must absolutely see Naples.
828022	او به‌سلامت رسید.	1085202	He arrived safe and sound.
828129	عشق چیست؟	515085	What is love?
828518	دنیا از یک قانون طلائی پیروی می‌کند: هر کسی که طلا دارد، قوانین را می‌سازد.	502380	The world follows one golden rule: whoever has the gold makes the rules.
828521	همه‌ی تعمیم‌دادن‌ها اشتباه‌اند، ازجمله همین یکی.	667884	All generalizations are false, including this one.
828527	یک دوچرخه بخرید. پشیمان نخواهید شد، اگر زنده بمانید.	667910	Get a bicycle. You will not regret it, if you live.
828536	هرچه بیشتر آن را توضیح می‌دهید، من بیشتر آنرا نمی‌فهمم.	667937	The more you explain it, the more I don't understand it.
828547	ترجمه مانند زن است. اگر زیبا باشد، وفادار نیست. اگر وفادار باشد، مطمئناً زیبا نیست.	583473	Translation is like a woman. If it is beautiful, it is not faithful. If it is faithful, it is most certainly not beautiful.
829004	عجله کن، تا به موقع برسی.	19673	Hurry up, and you will be on time.
829006	ما یک گستره ای از کتاب ها داریم.	280025	We have a wide choice of books.
829007	من همیشه از زیست شناسی متنفر بودم.	506870	I've always hated biology.
829008	من کن را در پارک ملاقات کردم.	257350	I met Ken at the park.
829009	تو قادر خواهی بود که این کتاب را در سال آینده بخوانی.	68865	You will be able to read this book next year.
829010	آیا او را می شناسم؟	307888	Do I know him?
829011	او به دنبال یک آپارتمان بزرگ است.	312351	She is looking for a large apartment.
829012	هرچه شانس بود بیل از دست داد.	20025	The chances are that the bill will be rejected.
829013	اوه! من این مرد را می شناسمم.	72121	Oh! I know the man.
829391	پروژه ی ما زمین گیر شده است.	23420	Our project collapsed.
829406	ایچارو دوستی را بالاتر از منفعت می داند.	27173	Ichiro puts friendship above profit.
829410	به احتمال زیاد دوباره باران می بارد.	32642	It is likely to rain again.
829426	هواپیما به سلامت فرود آمد.	440757	The aeroplane landed safely.
829442	او به پسرش گفت که در خانه مؤدبانه و درست رفتار کند.	315574	She told her son to behave himself at home.
829459	وقتی که او عاشق می شود، افسرده به نظر می آید.	829453	When she falls in love, she looks depressed.
829464	هیچ چیز به اندازه صلح و امنیت اهمیت ندارد.	320180	Nothing is as important as peace.
829484	فردا صبح من خواهم آمد و تو را می برم.	323210	I'll come by and pick you up tomorrow morning.
829495	من هر روز به جز یکشنبه کار می کنم.	477261	I work every day but Sunday.
829505	عجله کن، تا به قطار برسی.	19640	Hurry, and you will catch the train.
829512	شما باید بروید و موهایتان را کوتاه کنید.	282716	You should go and have your hair cut.
833123	کن طوری حرف می‌زند گویی همه چیز را می‌داند.	62491	Ken talks as if he knew everything.
833127	پیش‌بینی او درست از کار در آمد.	287743	His prediction has come true.
837889	الان اینجا هیچ غذایی نیست.	438585	There's no food right now.
839237	چرا همه چیز خراب پیش می رود؟	839236	Why is everything going wrong?
839239	او از جهانی دیگر است.	839238	He is from another world.
839241	من در ورزش کارکشته نیستم.	321638	I'm bad at sports.
839253	رانندگی بدون دقت موجب تصادف می شود.	318651	Careless driving causes accidents.
839289	آنها یاد نگرفته اند که باید از مافوقشان اطاعت کنند و به آنها احترام بگذارند.	839287	They have not learnt that they must obey their superiors and respect them.
839297	باید زودتر بیاید.	839295	It must come soon.
839304	آنها دائما از مافوقشان شکایت می کنند.	839300	They always complain about their superiors.
839334	آن مردم دولتشان را نابود می کنند، ولی نمی دانند که آن را چطور دوباره بسازند.	839327	Those people ruin their government, but they don't know how to build it again.
839343	چطور نام مرا میدانی؟	839341	How do you know my name?
839347	من دیروز سرم خیلی شلوغ بود.	257809	I was busy yesterday.
839385	چگونه حقیقت را دریابیم؟	839377	How can we learn the truth?
839428	او می خواست بمیرد چونکه او نمی توانست پدر و مادرش را خوشحال کند.	839425	She wanted to die because she couldn't satisfy her parents.
839446	بالاتر از هر چیز این است که صبور باشی.	24789	Above all, be patient.
839464	من باور نمی کنم که آن بچه به تنهایی به توکیو بیاید.	59094	I don't believe the child came to Tokyo alone.
839603	شش سال طول کشید که جرأت آن را پیدا کند که به او بگوید دیگر او را دوست ندارد.	839562	It took her six years to get up the courage to tell him that she didn't like him anymore.
839874	من هرروز صبح ساعت شش از خواب بیدار می شوم.	257525	I got up at six this morning.
839878	آن بچه به میمون موز می داد.	245658	The child was feeding the monkey with the banana.
848055	امشب وقتت آزاد است؟	243262	Are you free tonight?
848068	اینکه مردی دو زن یا بیشتر بگیرد در اسلام گناه محسوب نمی شود.	839413	It is not crime against God in Islam that a man has two or more wives.
848076	تو باید سخت کار کنی.	15863	You should work hard.
848084	همه به غیر از او به آن سؤال جواب دادند.	387525	All but she answered the question.
848109	آن پسر بچه با چشمانی باز به آن فیل بزرگ خیره شد.	46556	The little boy gazed at the huge elephant, eyes wide open.
848128	او دستش به منظور خداحافظی با ما تکان داد.	299210	He waved goodbye to us.
848139	چند بار است که اینجا آمده ای؟	50884	How often have you been there?
848142	کیفت بر روی میز من است.	70934	Your bag is on my desk.
848144	بر زیر خورشید هیچ چیز جدیدی نیست.	58257	There is nothing new under the sun.
848146	به این توجه کن که نباید همان اشتباه قبلی را تکرار کنی.	280290	See to it that you don't make the same mistake.
848147	او به من لبخندی از سر آشنایی تقدیم کرد.	249547	She gave me a smile of recognition.
848148	کمی شراب باقی مانده است.	29228	There is little wine left.
848151	ماشین من الآن درست شد.	251086	My car is being fixed now.
848152	تا زمانی که زنده ام او را فراموش نخواهم کرد.	246874	I'll never forget him as long as I live.
848153	من ترجیح می دهم که کار کنم تا اینکه هیچ کاری انجام ندهم.	256388	I prefer working to doing nothing.
848155	این پرنده نه در ژاپن می زید و نه در چین.	57818	This bird lives neither in Japan nor in China.
848156	تو روی این مسئله تمام صبح فکر کرده ای. استراحتی کن و ناهار بخور.	2192	You have been thinking about this problem the whole morning. Take a break; go eat lunch.
848157	او سؤالش را تکرار کرد.	298954	He repeated his question.
848158	او مقدار زیادی خوردنی به ما داد.	308573	She gave us lots to eat.
848166	متهم مشخص می شود قبل از آنکه دادگاه تشکیل شود.	317886	The accused is to appear before the court on Friday.
848169	مهربان باش با حیوانات کوچک.	267531	Be kind to little animals.
848171	نگران نباش، وگرنه کچل می شوی.	67682	Don't worry too much, or you'll go bald.
848176	در حالی که در خیابان های شلوغ قدم می زدیم، آوازهای قدیمی را می خواندیم.	247774	We walked along the busy street, singing old songs.
848178	صدایت را می شنوم.	773552	I hear you.
848186	او یک جنتلمن تمام و کمال نبود.	288933	He isn't quite a gentleman.
848189	من به ارواح اعتقاد دارم.	262069	I do believe in ghosts.
848202	من هر سی دقیقه یکبار به طرف توالت می دویدم.	72752	I run to the toilet every thirty minutes.
848207	ما دیر کردیم.	819857	We are late.
849097	من می خواستم قبل از کنسرت با آن پیانیست معروف صحبت کنم.	54848	I want to talk to the famous pianist before his concert.
849099	منبع بزرگ الهام گرفتنت چیست؟	1852	What is your greatest source of inspiration?
849591	این کلمه از زبان یونانی گرفته شده است.	59344	This word is derived from Greek.
849593	درست است.	54868	It's true.
852459	عنوان این نمایشنامه، اوتللو است.	59509	The title of this play is "Othello".
852460	به نظر می رسد او دوستان زیادی دارد.	454419	It looks like she's got a lot of friends.
852464	در حال حاضر قصد دارم در هتل بمانم.	259692	For the time being, I intend to stay at a hotel.
852466	یک چاقو گم شده است.	36555	There is a knife missing.
852467	من اینطور فکر نمی کنم.	36557	I don't think so.
852468	زمانی، نیجریه ، مستعمره بریتانیا بود.	36558	At one time Nigeria was a British colony.
852469	این صندلی اینجا چیکار می کنه؟	36559	What's this chair doing here?
852472	من؟ من فقط یک حقوق بگیر ساده پیرم.	36560	Me? I'm a plain old salaryman.
852473	هی تام، نگرانی هایت را فراموش کن.	36561	Hey, Tom, forget about your worries.
852476	اوه، راننده یک دیونه است.	36562	Oh, the driver is a maniac.
852477	خانم تامپسون می خواست این حقیقت را که میلیونر هست، پنهان کند.	36563	Mrs. Thompson wants to conceal the fact that she is a millionaire.
852478	آقای تامپسون امروز خیلی مشغول بوده است.	36564	Mr Thompson has been very busy today.
852480	آقای تامپسون، قبل از اینکه به اسکاتلند برگردد، دو سال در توکیو زندگی کرد.	36565	Mr Thompson had lived in Tokyo for two years before he went back to Scotland.
852515	او اسباب بازیش را پرت کرد.	746654	He threw his toy.
857905	من به چنین داستانهایی خیلی علاقه دارم.	857901	I am very interested in those stories.
860884	به نظر میرسد مگ از لباس جدیدیش راضی است.	31804	Meg looks pleased with her new dress.
863454	ایران، هجدهمین کشور بزرگ دنیا است.	863452	Iran is the eighteenth largest country in the world.
863458	از لحاظ تاریخی، خلیج فارس متعلق به ایران است.	863456	Historically, the Persian Gulf belongs to Iran.
863470	من پول زیادی برنده شدم.	63047	I hit the jackpot.
863473	امتحانت، چطور بود؟	39449	How was your test?
863475	به نظر می رسد زیاد برای امتحان مطالعه نکردی.	39450	Looks like you didn't study much for the test.
863919	ديروز ما صحبت می کردیم.	863920	We spoke yesterday.
864803	چشم راست او کور است.	864801	Her right eye is blind.
864806	هیچ گونه مواد افزودنی به این مربا اضافه نشده است.	864804	No additives have been added to this jam.
864875	شما یک خواننده هستید؟	1811325	Are you a singer?
866433	این پیراهن نیاز به اتو دارد.	471483	The shirt needs ironing.
866435	بسیاری از شرکت‌های آنلاین برای بقا نیازمند داشتن رویکردی جدید در کسب و کار هستند.	785310	Many on-line companies need to have a new approach to business to survive.
866438	کلمات بالای در تئاتر یک متر ارتفاع داشت.	238479	The words above the door of the theatre were a metre high.
866441	پیش از آنکه بفهمیم، شب کاملاً از راه رسیده بود.	277015	Night had completely fallen before we knew.
866442	این قشنگ‌ترین هزینه‌ای است که تا کنون داشته‌ام.	55687	This is the nicest present I've ever had.
866443	آنها می‌بایست قوی‌ترین نامزد ممکن را پیدا کنند.	802659	They had to find the strongest candidate possible.
866444	او به قدری مهربان بود که مرا تا خانه رساند.	300052	He was so kind as to see me home.
866445	او آنها را در یک خط مونتاژ ساخت.	803071	He built them on an assembly line.
866446	یک مایل نرفته بودم که باران شروع شد.	73204	I had not gone a mile when it began to rain.
866447	این تلویزیون ضمانت دوساله دارد.	60832	This TV set has a two year guarantee.
866448	من نگران این نیستم.	253505	I am not concerned with this.
866449	اینجا پارک کردن ممنوع است.	61622	Parking is prohibited here.
866450	خانواده‌ی چاوز به هزاران کارگر مزرعه‌ی دیگر پیوستند که در سرتاسر کالیفرنیا سفر می‌کردند تا محصول را برای مزرعه‌داران برداشت کنند.	516338	The Chavez family joined thousands of other farm workers who traveled around the state of California, to harvest crops for farm owners.
866451	من برای کارورزی تابستان ثبت‌نام کردم.	718376	I applied for a summer internship.
866452	سیاره‌ی ما، زمین، همواره در حرکت است.	681521	Our planet, Earth, is always in motion.
866453	آنها اصرار کردند که من پول را بپردازم.	306644	They insisted on my paying the money.
866454	او در باره‌ی نتیجه‌ی امتحان نگران است.	298277	He is concerned about the result of the exam.
866456	نظرسنجی نشان می‌دهد که اکثریت قاطع طرفدار این قانون هستند.	271232	A poll shows that an overwhelming majority is in favor of the legislation.
866458	من آدم بسیار غمگینی هستم.	409798	I am a very sad person.
